Word,Conc
外币,2.111111
网友,2.423077
武断,3.777778
武林,3.407407
物业,2.259259
小城,2.703704
校服,1.538462
姓名,1.730769
胸怀,4.0
血管,1.851852
讯息,3.037037
验血,2.153846
英文,1.592593
幼苗,2.074074
余地,3.769231
援助,3.185185
札记,2.6
正确,3.44
重建,3.0
轴心,2.6
昼间,2.56
主菜,2.416667
专线,2.925926
壮丁,2.222222
拙劣,3.961538
桌子,1.296296
资料,2.518519
自嘲,3.62963
尊敬,3.666667
爱心,2.913043
安睡,2.826087
报道,2.217391
鄙视,3.173913
币值,2.565217
才干,3.347826
仓库,1.434783
草案,2.5
查核,3.043478
刹那,3.318182
搀杂,3.454545
成熟,2.956522
程式,3.15
出兵,2.173913
出处,2.73913
处分,2.086957
春天,1.782609
打劫,2.045455
带兵,2.434783
丹田,3.434783
倒戈,3.173913
道德,3.565217
独有,2.782609
对比,2.954545
赋税,2.695652
赋予,3.454545
甘草,1.818182
肛门,1.434783
高度,2.217391
公愤,3.478261
共同,2.681818
姑爷,1.434783
海绵,1.695652
行家,3.043478
花钱,2.090909
环节,2.956522
集结,2.826087
家属,1.73913
简陋,2.869565
交叉,3.304348
杰出,3.086957
结论,2.608696
解雇,2.086957
近况,2.913043
景仰,3.727273
竞逐,3.608696
聚变,3.75
苦恼,3.0
苦役,2.818182
磊落,3.454545
里面,2.826087
连环,3.173913
怜恤,3.454545
联系,2.869565
两旁,2.681818
裂痕,2.521739
留神,3.318182
轮班,2.409091
民兵,1.73913
摸索,3.304348
抹杀,3.434783
牧师,1.909091
耐力,3.217391
泥沙,2.043478
怒骂,2.521739
疟疾,2.347826
葡萄,1.565217
凄美,4.047619
奇异,3.571429
枪战,1.772727
蔷薇,2.0
情形,3.782609
裙子,1.681818
肉身,2.045455
善于,3.565217
伸长,2.818182
升空,2.5
胜任,3.0
时间,3.181818
双方,1.954545
死人,1.434783
死亡,2.227273
太子,1.73913
堂兄,1.782609
藤蔓,1.954545
天梯,2.956522
跳伞,1.521739
退避,2.826087
文学,3.095238
稳固,2.826087
巫术,3.428571
诬告,2.956522
午后,1.956522
物流,2.130435
西药,2.304348
洗衣,1.826087
下颚,1.391304
箱子,1.608696
校园,1.826087
形成,3.909091
宿主,3.363636
喧哗,2.782609
旋风,2.727273
选拔,2.652174
烟花,2.0
言谈,2.772727
吆喝,2.956522
业绩,2.565217
蚁穴,2.043478
殷勤,3.608696
英雄,2.304348
羽绒,1.818182
狱卒,2.142857
原价,2.478261
窄小,2.608696
沼气,2.347826
阵痛,3.086957
直线,1.913043
止痛,2.304348
治疗,2.521739
周末,1.772727
自传,2.0
恣意,3.818182
宗教,2.8
按钮,1.608696
芭蕾,2.043478
白费,3.304348
傍晚,2.521739
笔直,2.173913
必须,3.043478
闭幕,2.26087
标语,2.043478
别名,2.478261
敞开,3.130435
超模,2.363636
持有,2.913043
赤裸,2.695652
宠儿,3.043478
出让,3.047619
穿过,3.043478
春节,1.73913
蛋黄,1.652174
癫狂,3.772727
点心,2.173913
赌场,2.0
缎带,2.521739
丰满,3.409091
风暴,2.909091
该死,3.45
钙化,2.869565
歌声,2.217391
灌木,1.782609
寒微,4.136364
豪爽,3.521739
号码,1.913043
合照,2.086957
火海,3.26087
季度,2.434783
家族,2.086957
坚定,3.347826
鉴赏,3.26087
角度,3.521739
介怀,3.75
进口,2.782609
经书,2.333333
鲸鱼,1.545455
静候,3.130435
救命,2.565217
凯旋,2.826087
可耻,3.454545
狂欢,3.130435
离题,3.52381
理想,4.434783
连队,2.478261
淋巴,2.142857
零度,2.272727
落难,3.318182
买入,2.304348
慢性,3.608696
毛虫,1.956522
煤矿,1.304348
美丽,3.608696
末梢,3.304348
年薪,1.909091
酿制,2.652174
暖炉,1.956522
欧盟,1.826087
欧洲,1.73913
磐石,2.818182
盼望,3.782609
批判,3.434783
偏僻,2.818182
拼音,2.130435
千禧,3.136364
铅笔,1.608696
强迫,3.478261
倾吐,3.5
球员,1.73913
取缔,3.086957
肉丸,2.045455
桑树,1.782609
骚动,3.565217
深夜,2.521739
审判,2.695652
生锈,2.217391
盛况,3.130435
世仇,3.272727
视窗,2.956522
数字,1.695652
双数,2.227273
素质,3.826087
虽然,4.142857
同化,3.782609
头发,1.608696
投奔,3.478261
透支,3.136364
秃鹰,1.73913
图谋,3.608696
晚饭,1.826087
惟独,3.363636
维持,3.304348
我军,2.130435
乌龟,1.521739
无罪,2.909091
消毒,2.521739
小巧,3.347826
校规,2.173913
心思,4.043478
心态,3.695652
宣称,2.954545
摇晃,3.045455
疑心,3.652174
淫威,3.73913
拥挤,2.695652
油灯,1.652174
有劳,3.695652
韵母,2.521739
造福,3.478261
造价,2.695652
长辈,1.869565
中毒,2.086957
中断,2.913043
中暑,2.086957
肘弯,2.478261
注重,3.391304
祖宗,1.956522
嘴巴,1.434783
挨着,2.384615
庇佑,3.615385
陛下,2.076923
冰镇,2.0
博弈,3.0
不朽,4.0
猜忌,3.16
彩绘,1.807692
残忍,3.0
仓鼠,1.346154
产品,2.72
抄写,2.192308
朝夕,2.96
车辆,1.269231
充气,2.36
储君,2.416667
次货,2.72
聪明,3.038462
地铁,1.076923
凋零,3.230769
夺目,3.461538
发烧,1.846154
繁衍,2.653846
犯罪,2.384615
方块,1.961538
方丈,2.0
飞碟,2.115385
分批,3.4
奉陪,3.576923
刚才,2.961538
功劳,2.52
功用,3.192308
孤寂,3.5
辜负,3.48
跪下,1.769231
海鲜,1.692308
涵盖,3.625
汉子,2.04
胡言,3.391304
户籍,1.692308
哗然,3.76
机师,2.269231
基本,3.48
记号,2.538462
兼具,3.24
剪接,3.076923
舰长,1.44
接力,2.96
剧团,1.923077
据说,4.0
可乐,1.346154
克制,3.192308
领土,1.807692
龙眼,1.608696
龙舟,1.384615
埋伏,3.269231
美术,2.6
糜烂,3.423077
魔鬼,3.423077
墨汁,1.461538
排斥,3.576923
盘点,2.826087
偏激,3.48
枪毙,1.653846
巧遇,2.846154
榕树,1.461538
孺子,3.041667
嗓子,1.961538
色狼,1.961538
涉及,3.6
深奥,4.038462
圣经,2.0
狮子,1.192308
实物,2.807692
手动,2.6
守门,2.076923
输血,1.846154
水晶,1.692308
松绑,2.5
损失,3.115385
特点,3.769231
挑战,3.192308
跳级,2.92
挺胸,1.692308
通常,3.166667
头版,2.458333
头条,2.115385
危言,3.36
微小,3.269231
纬度,2.538462
舞蹈,1.923077
细菌,2.038462
匣子,1.6
下等,3.48
先生,1.923077
乡愁,3.961538
香味,2.692308
效劳,3.5
邪恶,3.653846
卸货,1.884615
蟹黄,1.461538
熊猫,1.115385
旋转,2.576923
牙科,1.653846
言论,3.269231
岩石,1.346154
要命,3.541667
吟诗,2.653846
黝黑,2.153846
予以,4.083333
玉女,3.038462
原则,3.384615
月刊,1.846154
越战,2.636364
争夺,3.076923
之后,3.730769
知会,3.458333
主犯,1.884615
助理,1.692308
著书,2.44
子嗣,2.0
纵向,3.038462
租户,1.692308
阻挠,3.192308
拜见,2.884615
避免,3.083333
变脸,2.72
财主,2.115385
草鞋,1.384615
查询,2.884615
唱歌,1.730769
打算,3.461538
大树,1.692308
担保,3.423077
刀伤,1.769231
底薪,2.230769
法律,3.192308
翻身,2.541667
奉命,3.4
告假,2.52
隔间,3.038462
隔音,2.846154
公义,3.541667
构图,3.04
孤立,3.192308
古寺,1.6
拐杖,1.4
广大,3.653846
含意,4.038462
毫无,3.478261
好人,2.76
烘托,3.615385
胡扯,3.4
虎口,2.521739
茴香,1.576923
极限,3.48
加码,3.28
架构,3.384615
建议,3.269231
僵持,3.615385
交织,3.68
觉悟,3.538462
结盟,3.230769
解毒,2.730769
借出,2.84
酒鬼,1.884615
就寝,2.269231
卷曲,2.923077
军火,1.846154
开动,2.961538
可惜,3.4
溃疡,2.48
蜡笔,1.269231
来客,2.307692
立志,3.653846
例如,3.56
莲藕,1.423077
凉快,2.692308
两极,3.2
列席,2.923077
领巾,1.769231
陆地,1.653846
录音,1.961538
矛头,3.076923
模仿,3.423077
木匠,1.576923
能干,3.461538
酿酒,2.269231
盘踞,3.346154
碰面,2.423077
譬如,3.72
签名,1.692308
切忌,3.384615
琴谱,1.807692
清早,1.923077
穷苦,2.807692
求情,3.12
驱使,3.615385
去路,3.346154
热狗,1.807692
人情,3.461538
身手,2.884615
升压,3.384615
尸体,1.576923
守护,3.5
首都,1.692308
四季,2.115385
汤碗,1.461538
体会,3.56
填补,3.2
停电,1.576923
透明,2.769231
屠杀,2.076923
歪理,3.423077
万岁,3.869565
网球,1.153846
违规,2.923077
窝心,3.88
稀释,2.884615
膝盖,1.384615
嬉笑,2.538462
席卷,3.76
心窝,3.153846
刑法,2.461538
幸亏,3.769231
牙痛,1.692308
炎热,2.269231
沿途,2.692308
依靠,3.653846
议席,2.961538
英镑,1.692308
营救,2.692308
有效,3.269231
预感,3.653846
月底,2.0
增强,2.88
占星,3.791667
长久,3.16
致歉,2.5
重罚,2.692308
住户,1.769231
专横,3.423077
庄稼,1.576923
资格,3.192308
自从,3.791667
总管,2.307692
最后,2.961538
靶场,1.73913
褒奖,2.863636
保密,2.652174
被捕,1.956522
逼供,2.333333
逼迫,3.347826
比试,2.652174
镖客,2.086957
财经,3.304348
尝试,3.217391
出产,3.130435
出轨,2.619048
出家,2.304348
处世,4.086957
脆弱,3.0
搭建,2.521739
大麻,1.590909
代表,3.086957
殆尽,3.818182
但愿,4.0
弹匣,1.478261
底价,2.565217
地步,3.9
电压,2.304348
殿宇,2.217391
顶尖,2.73913
冬至,1.73913
斗气,3.142857
短促,3.652174
短见,3.434783
堕落,3.695652
番茄,1.086957
范例,2.65
风骚,3.772727
风水,3.608696
讽刺,3.409091
服药,1.695652
各方,3.2
工会,1.863636
公德,3.272727
公开,2.409091
古董,1.73913
股东,2.045455
观光,2.565217
规章,2.173913
和善,2.913043
虎穴,2.761905
户主,1.565217
挥手,1.521739
回暖,3.0
击败,2.454545
脊椎,1.173913
记载,2.043478
监狱,1.347826
见谅,3.391304
剑道,2.73913
胶囊,1.5
觉醒,3.809524
竭力,3.545455
解散,2.304348
警觉,3.636364
就要,3.944444
捐躯,2.454545
倔强,3.173913
扩建,2.434783
牢记,3.181818
乐趣,3.652174
冷气,2.173913
理念,4.26087
吝啬,3.347826
迷你,3.47619
觅食,2.454545
蔑视,3.5
民怨,3.318182
明理,3.478261
墓碑,1.347826
柠檬,1.130435
配音,2.130435
盆地,2.181818
皮带,1.304348
皮鞋,1.130435
漂泊,3.272727
妻子,1.434783
气节,3.619048
趣事,3.173913
忍让,3.454545
容量,2.761905
赏月,2.086957
慎重,3.454545
世界,3.428571
事主,2.473684
水力,2.714286
司机,1.521739
素食,2.304348
缩小,2.913043
逃避,3.434783
透露,3.130435
托运,2.043478
违约,2.391304
武士,2.0
夏令,2.909091
先进,3.318182
消遣,3.391304
心志,3.954545
形容,4.043478
眩晕,2.695652
阳台,1.26087
依恋,3.695652
移居,2.652174
抑扬,3.772727
易地,3.0
音波,3.0
引发,3.782609
永恒,4.333333
怨恨,3.565217
杂志,1.434783
站岗,1.727273
鹧鸪,1.347826
知道,2.909091
致辞,2.391304
众人,2.608696
煮饭,1.782609
住持,2.272727
作用,3.636364
绊倒,2.043478
鼻孔,1.130435
编辑,2.956522
贬低,3.521739
冰凉,2.217391
捕捉,2.363636
惭愧,3.565217
潮水,1.565217
车速,1.869565
成员,2.652174
诚意,3.5
驰名,3.842105
丑陋,3.043478
储存,2.347826
猝死,2.086957
大计,3.578947
大戏,3.142857
带动,3.478261
档案,1.695652
殿下,2.454545
东部,2.454545
毒气,1.695652
夺取,2.913043
发根,2.105263
方寸,3.608696
放弃,3.086957
封印,3.318182
扶手,1.347826
讣闻,2.277778
覆盖,3.173913
改动,2.73913
赶到,2.772727
高调,3.727273
根基,3.26087
工商,2.695652
故人,2.434783
挂彩,2.913043
过去,3.521739
函数,2.904762
悍匪,2.173913
行踪,3.043478
好客,3.478261
浩瀚,4.0
滑稽,3.391304
环顾,3.047619
激情,3.434783
羁绊,3.954545
集资,2.608696
驾车,1.782609
讲话,1.826087
奖券,1.782609
降温,2.173913
轿车,1.347826
解剖,2.347826
戒律,3.136364
金融,3.391304
经济,3.434783
旧闻,2.695652
决赛,1.956522
苦笑,2.391304
篮球,1.217391
类比,3.727273
俚语,3.0
沥青,1.434783
掠夺,2.869565
茅厕,1.565217
盟国,2.173913
渺茫,4.26087
明星,2.043478
鸣叫,2.26087
品评,3.454545
婆媳,1.782609
普通,3.363636
棋盘,1.434783
麒麟,2.045455
牵制,3.521739
敲诈,2.956522
驱逐,2.681818
热闹,3.0
撒种,2.181818
散步,1.826087
上进,3.409091
深海,2.434783
胜败,2.695652
失陪,3.0
石榴,1.272727
视点,3.318182
熟食,1.782609
酸雨,2.090909
堂皇,3.857143
讨论,2.956522
调子,3.272727
听觉,2.521739
突出,3.304348
团体,2.565217
外地,2.347826
外围,3.090909
呜呼,4.210526
无悔,3.714286
物资,2.347826
香水,1.608696
小心,3.272727
信件,1.565217
信息,3.217391
杏林,2.391304
虚拟,3.869565
悬挂,2.521739
伊朗,1.478261
英俊,3.434783
悠久,3.304348
邮轮,1.608696
犹如,4.181818
元年,3.136364
跃动,3.409091
云层,2.434783
责备,3.086957
珍贵,3.347826
支配,3.304348
只求,3.611111
中年,2.714286
捉拿,2.681818
宗师,3.0
做东,3.26087
败军,2.529412
薄饼,1.470588
豹子,1.333333
爆竹,1.485714
杯子,1.314286
北岸,2.647059
本周,2.142857
禀告,2.942857
病态,3.228571
布丁,1.828571
常识,3.4
嫦娥,2.314286
沉醉,3.727273
成败,3.485714
成语,2.8
筹备,3.0
处女,1.885714
慈善,2.647059
存货,2.4
导弹,1.457143
冬装,1.8
逗留,3.0
独裁,3.0
俄国,1.558824
恶果,3.571429
发病,2.735294
反差,3.545455
分裂,3.257143
付账,1.714286
赴约,2.029412
告白,2.742857
工具,2.5
工人,1.828571
工艺,3.428571
供应,3.242424
焊接,1.911765
好色,2.771429
糊口,3.558824
互通,3.121212
华人,1.828571
汇合,3.088235
继母,1.6
家务,2.314286
监考,1.882353
搅扰,3.441176
接济,2.885714
竭尽,3.484848
界线,2.685714
京剧,1.714286
就算,4.25
看法,3.5
咳嗽,1.828571
口角,2.470588
框架,3.0
离婚,1.6
礼服,1.628571
荔枝,1.314286
刘海,1.828571
流感,2.0
漏网,2.969697
迈进,3.606061
毛笔,1.314286
名片,1.714286
慕名,3.371429
能力,3.647059
拍戏,2.085714
排练,2.457143
拚命,3.142857
平庸,3.657143
启发,3.735294
强大,3.411765
抢修,2.285714
清楚,3.342857
认证,3.0
日程,2.685714
设定,3.657143
申请,2.8125
失眠,2.257143
施肥,2.085714
时兴,3.823529
释然,4.176471
收费,2.171429
守夜,2.0
死神,3.142857
蓑衣,1.823529
锁头,1.84375
坦承,3.428571
讨厌,3.371429
土法,3.730769
外衣,1.657143
忘我,4.0
胃口,3.147059
卧床,2.228571
希望,4.171429
习惯,3.441176
喜庆,2.794118
下届,2.848485
显现,3.628571
线性,3.96875
象形,3.647059
潇洒,3.558824
校长,1.4
心灵,3.942857
羞愧,3.4
寻找,3.090909
训话,2.8
鸭蛋,1.181818
腌制,2.235294
羊奶,1.342857
洋人,2.147059
养病,2.542857
摇曳,3.575758
引诱,3.382353
油轮,1.428571
幼儿,1.742857
孕妇,1.428571
运河,1.857143
长矛,1.628571
蜘蛛,1.352941
挚友,2.542857
中心,2.969697
主婚,2.636364
嘱咐,3.085714
作风,3.714286
跋涉,3.30303
半死,3.647059
保持,3.428571
奔驰,2.030303
婢女,2.257143
鞭打,2.088235
博爱,3.529412
布景,2.878788
超市,1.514286
陈述,3.028571
趁机,3.514286
出租,2.272727
除恶,2.941176
传授,3.142857
醇厚,3.771429
粗俗,3.257143
存折,1.885714
盗窃,2.4
悼念,3.058824
抵制,3.228571
奠定,3.885714
洞穴,1.828571
独处,2.714286
发现,2.885714
法网,3.457143
愤怒,2.885714
概况,3.428571
果仁,1.742857
过节,2.323529
海底,2.2
寒冷,2.628571
嚎哭,2.6
好奇,3.484848
浩大,3.914286
哄动,3.580645
忽略,3.514286
嘉奖,2.914286
剪刀,1.457143
矫健,3.314286
锦囊,2.676471
景物,2.542857
迥异,3.848485
鞠躬,2.257143
开发,3.714286
客观,4.0
老虎,1.285714
老实,3.6
理论,3.676471
连接,3.114286
凉亭,1.676471
猎人,1.485714
留级,2.428571
楼房,1.514286
麻疹,1.727273
马夫,1.735294
卖艺,2.735294
毛巾,1.314286
懵懂,4.0
名义,3.911765
拟定,3.828571
牛郎,2.272727
牛乳,1.485714
拍手,1.6
袍子,1.914286
赔罪,3.171429
盆栽,1.742857
批发,2.742857
批准,3.114286
票价,2.285714
平反,3.411765
期刊,2.228571
旗帜,1.705882
起伏,3.6
怯场,3.4
拳法,2.393939
人像,2.057143
丧假,2.69697
森林,1.6
沙发,1.4
释义,3.714286
受制,3.742857
水产,2.228571
水缸,1.4
死党,2.657143
随便,3.885714
胎儿,1.8
题材,3.142857
天窗,1.84375
同学,1.885714
头目,2.285714
投胎,3.5
团圆,3.114286
推崇,3.735294
推荐,2.971429
完整,2.914286
顽强,3.685714
宛如,3.942857
威胁,3.457143
唯一,3.088235
猥琐,3.558824
唏嘘,3.6875
奚落,3.676471
瞎说,3.428571
心脏,1.657143
兴旺,3.470588
幸福,3.457143
遗失,2.885714
印堂,2.4
庸俗,3.735294
鱼鳞,1.628571
逾期,3.085714
杂食,2.514286
债主,2.0
毡帽,1.606061
蒸发,3.285714
正派,3.257143
证人,1.942857
朱红,2.424242
主管,2.142857
住口,2.823529
自主,3.176471
奏效,3.371429
祖传,3.057143
安顿,2.633333
报失,3.0
必败,2.3
标题,1.566667
表弟,1.233333
并肩,2.533333
病人,1.5
菜谱,1.533333
禅修,3.448276
厂长,1.466667
抄袭,2.241379
带病,2.448276
待定,3.3
弹簧,1.448276
倒叙,2.833333
灯笼,1.333333
钓竿,1.4
动情,3.533333
度假,2.0
对白,2.1
干果,1.633333
供求,2.689655
构造,2.8
估算,3.3
故障,2.3
瓜果,1.533333
关于,3.464286
规划,3.033333
鬼魂,3.571429
黑手,3.482759
浑身,2.666667
基因,2.533333
既然,3.62069
礁石,1.633333
解释,2.866667
经过,3.206897
君子,2.821429
开始,2.433333
慷慨,2.833333
烤鸭,1.3
瞌睡,2.133333
苦海,3.9
阔别,3.366667
累及,3.826087
利刃,2.62069
撩乱,3.52
燎原,3.633333
领导,1.793103
骡子,1.5
麦芽,1.466667
脉冲,3.103448
美军,1.766667
迷路,2.033333
魔术,2.3
泥浆,1.566667
年假,1.724138
宁可,3.666667
奴役,2.833333
讴歌,3.233333
攀登,1.933333
配给,3.413793
癖好,2.733333
旗袍,1.3
汽水,1.333333
亲情,2.733333
亲热,2.9
仁慈,3.166667
砂糖,1.433333
商人,1.766667
盛事,3.0
饰物,1.966667
释放,3.366667
首脑,2.103448
顺从,3.1
司令,1.433333
袒护,3.0
提前,2.586207
体魄,2.666667
田螺,1.333333
通宵,1.866667
同伴,1.862069
偷窃,1.833333
投入,3.033333
蛙人,2.461538
外传,3.357143
蟋蟀,1.3
洗尘,3.266667
洗礼,3.551724
险阻,3.206897
现役,2.5
向往,3.3
蝎子,1.266667
信赖,3.1
悬殊,3.633333
旋律,3.0
哑巴,1.466667
颜色,1.793103
遥望,3.233333
咬牙,1.896552
倚重,3.310345
阴沉,3.4
泳池,1.433333
用处,2.793103
用功,2.931034
用刑,2.366667
邮差,1.5
圆梦,3.068966
月食,1.566667
运转,3.034483
葬礼,1.733333
粘膜,2.5
占卜,2.827586
榛子,1.566667
阵风,2.62069
正常,2.862069
证件,1.466667
症状,2.4
止咳,2.0
纸袋,1.533333
重逢,2.966667
周围,2.866667
紫色,1.333333
左侧,1.7
作息,2.366667
版权,2.666667
半空,3.1
包办,3.034483
参拜,2.655172
沧海,3.333333
草药,1.866667
草纸,1.733333
嘲笑,2.933333
成分,2.766667
承受,3.241379
出现,2.896552
厨师,1.3
打赌,2.766667
捣乱,2.866667
到期,2.6
抵押,2.533333
地利,3.392857
帝王,1.633333
典范,3.1
丢脸,3.1
反叛,3.133333
犯法,2.066667
服役,2.3
妇女,1.433333
高中,1.5
耿直,3.233333
勾引,3.035714
古语,2.733333
顾念,3.607143
拐卖,2.2
观众,1.6
光年,2.333333
果酱,1.6
海啸,1.666667
合力,3.3
虹吸,3.04
后裔,2.266667
悔改,2.9
火箭,1.466667
激流,2.866667
急躁,2.933333
假说,3.533333
奸夫,1.9
借贷,2.4
筋斗,2.866667
筋骨,1.966667
井水,1.366667
眷顾,3.172414
决意,3.6
勘探,2.6
可贵,3.366667
累积,3.033333
理性,3.333333
连长,1.533333
莲花,1.333333
量刑,2.62069
踉跄,3.366667
凌辱,3.133333
领地,2.1
留堂,2.692308
留心,3.0
论文,1.566667
盲肠,1.6
盟军,2.166667
猛烈,3.266667
秘密,2.827586
排泄,1.857143
批斗,2.433333
拼图,1.862069
凭空,3.766667
歧视,3.2
启事,2.724138
起诉,2.5
器材,1.533333
擒拿,2.4
青松,1.689655
求职,1.966667
圈套,2.766667
全盛,3.482759
全新,2.592593
群岛,1.933333
韧带,1.8
少林,1.740741
声浪,2.758621
诗歌,1.833333
手指,1.4
熟悉,3.137931
搜集,2.966667
太平,3.321429
糖水,1.5
天空,1.433333
透视,2.724138
挽救,2.9
闻名,3.344828
诬蔑,3.166667
无害,2.9
细则,2.8
限额,2.551724
骁勇,3.6
笑话,2.275862
鞋带,1.3
星期,2.233333
腥臭,2.4
雄狮,1.533333
修正,3.137931
宣泄,3.25
亚洲,1.6
艳阳,2.333333
样板,2.333333
窈窕,3.7
医生,1.366667
佚名,2.931034
引擎,2.034483
召集,2.733333
召募,2.896552
真相,2.827586
镇静,3.133333
芝士,1.633333
痔疮,1.466667
中午,1.966667
重压,3.133333
子孙,1.9
租约,2.482759
摆设,2.84
比例,2.423077
贬值,2.84
步兵,1.44
部门,2.307692
嘈杂,2.84
草木,2.076923
差别,3.538462
畅快,3.307692
畅谈,2.961538
朝廷,2.24
称职,3.076923
丞相,1.6
筹码,2.769231
储物,2.346154
触手,2.84
雌性,1.615385
窜改,3.230769
担架,1.346154
法文,2.115385
翻版,2.846154
反胃,2.346154
飞禽,2.076923
分期,2.307692
奋战,3.423077
糕点,1.384615
共振,3.44
雇员,1.692308
皈依,3.782609
海报,1.692308
汗水,1.576923
豪门,3.038462
花招,3.730769
划船,1.461538
环抱,2.346154
浣熊,1.538462
慌忙,3.115385
会谈,2.692308
火鸡,1.576923
鸡蛋,1.038462
集团,2.692308
剂量,3.115385
检点,3.64
降级,2.307692
觉得,4.041667
街灯,1.538462
街坊,1.961538
节哀,3.08
解放,3.230769
精力,3.384615
警察,1.192308
考虑,3.48
口音,2.576923
懒虫,3.076923
劳动,2.423077
历史,2.807692
笼络,3.64
楼价,2.576923
旅馆,1.5
毛发,1.461538
梦游,3.038462
绵延,3.76
霓虹,2.846154
炮制,3.583333
旗舰,2.875
亲属,1.615385
清理,2.653846
琼浆,3.173913
润饰,3.789474
杀价,3.423077
傻瓜,2.807692
神童,2.807692
渗透,3.461538
手艺,3.0
守信,2.653846
属于,3.521739
署名,2.192308
怂恿,3.692308
俗语,2.88
损害,2.961538
损伤,2.5
所属,3.625
铜牌,1.384615
统一,3.0
图腾,3.08
兔子,1.038462
王子,2.192308
威势,3.692308
维和,3.346154
畏缩,3.538462
污染,2.538462
仙鹤,2.307692
娴熟,3.423077
厢房,1.84
笑容,2.0
效力,3.269231
薪火,3.521739
幸运,3.923077
宣判,2.461538
压抑,3.538462
阉割,2.4
眼光,3.423077
谚语,2.68
议论,2.884615
银杏,1.192308
拥抱,1.730769
诱因,3.730769
冤情,3.115385
允诺,3.346154
诈骗,2.884615
照顾,2.923077
照耀,3.16
着数,3.6
贞洁,3.32
政治,3.038462
质询,3.12
逐渐,3.461538
主持,2.269231
撞倒,1.807692
资金,1.653846
字数,1.384615
踪迹,2.769231
尊崇,3.730769
座垫,1.24
按照,3.307692
版画,2.038462
别致,3.653846
部署,2.846154
参照,3.192308
惨剧,2.884615
草图,2.230769
车身,1.5
赤贫,3.409091
冲击,3.384615
存亡,3.0
打闹,2.5
当家,2.730769
得失,3.115385
登场,2.36
等于,2.269231
缔结,3.272727
电动,2.384615
电子,2.230769
动听,3.615385
独立,3.192308
珐琅,2.368421
凡事,3.44
方可,3.454545
风流,3.730769
伏笔,3.423077
负数,2.0
富豪,2.615385
攻陷,3.038462
共鸣,3.52
沟渠,2.28
观念,3.769231
管工,2.48
管状,2.384615
贯彻,3.4
汉字,1.384615
行程,2.346154
豪华,3.08
浩荡,3.346154
合谋,3.307692
恒久,3.72
横财,2.666667
轰炸,2.115385
呼吸,1.961538
黄金,1.2
绘图,1.769231
集会,2.307692
挟持,2.84
坚毅,3.576923
缄默,3.26087
简直,3.625
骄傲,3.153846
皎洁,3.269231
脚跟,1.653846
较量,3.423077
今生,3.0
谨慎,3.038462
酒吧,1.28
考究,3.230769
夸口,3.5
冷汗,2.307692
例外,2.84
聆听,2.807692
笼子,1.384615
录取,1.807692
路障,2.038462
马甲,2.038462
面善,3.307692
摸黑,2.961538
牟利,3.041667
跑腿,2.653846
撇下,2.96
平价,3.0
仆人,1.461538
蒲扇,1.384615
其实,3.625
其他,3.772727
弃权,2.615385
千万,3.6
前奏,2.52
墙纸,1.5
腮腺,2.16
山谷,1.576923
蛇头,2.153846
胜利,2.807692
盛怒,3.16
世代,3.423077
市郊,2.115385
收市,2.636364
受苦,3.346154
数学,2.076923
衰弱,3.461538
寺庙,1.230769
滩头,2.12
探索,3.576923
通商,2.791667
投靠,2.961538
喜剧,2.230769
喜帖,1.576923
细心,3.4
享乐,3.423077
象牙,1.269231
续借,3.12
选手,1.68
学问,3.461538
移民,1.884615
应用,3.0
用力,2.769231
由衷,3.615385
渔民,1.461538
语言,2.192308
缘起,3.68
源头,2.884615
粤语,1.730769
遭受,3.384615
展望,3.615385
照着,3.4
枕头,1.269231
只好,3.625
直视,2.576923
制衡,3.36
制作,2.461538
坐镇,3.115385
报刊,1.821429
鲍鱼,1.321429
辩护,3.407407
病症,3.035714
博物,3.692308
布局,3.464286
茶点,2.0
常理,3.607143
车牌,1.464286
车胎,1.107143
成就,3.642857
处理,3.392857
垂钓,1.928571
搭救,2.642857
捣碎,2.321429
道士,1.642857
德文,2.142857
低迷,3.357143
电力,2.333333
刁民,2.5
冬瓜,1.107143
动向,3.807692
豆浆,1.25
对联,1.892857
扼要,3.592593
凡间,3.36
非议,3.62963
分享,3.142857
辅导,3.071429
复古,3.678571
复习,2.821429
感想,4.107143
干脆,3.111111
格式,3.0
个人,2.518519
根部,2.407407
公牛,1.703704
购物,2.035714
顾主,2.407407
冠军,1.785714
孩童,1.678571
和尚,1.392857
画风,4.214286
画家,1.892857
怀疑,3.428571
皇宫,1.857143
积怨,3.5
基调,4.142857
煎熬,3.464286
见鬼,3.8
焦急,3.178571
叫骂,2.407407
叫声,2.25
酒杯,1.428571
旧式,3.37037
救济,3.107143
竣工,2.37037
开端,2.925926
刊登,2.642857
可是,3.666667
可喜,3.148148
库房,1.678571
魁梧,2.777778
褴褛,3.185185
乐意,3.142857
劣等,3.5
毛毯,1.428571
美元,1.571429
魅力,3.814815
名额,2.535714
明君,2.846154
冥想,3.928571
摹仿,2.892857
母婴,2.0
怒火,3.285714
配角,2.75
翩翩,4.166667
气温,2.428571
契约,2.571429
前瞻,3.692308
抢先,3.178571
窃贼,1.642857
缺口,2.892857
日用,2.777778
沙包,1.888889
山峰,1.678571
伤疤,1.75
上网,2.25
上周,1.928571
舌战,2.962963
身材,2.321429
实际,3.043478
世纪,2.777778
手记,2.5
肃穆,3.740741
贪婪,3.222222
坦诚,3.666667
坦率,3.222222
